# Created by Octave 3.2.4, Tue May 22 16:58:53 2012 CEST <mu@Martin-Eee>
# name: laplace_plot_fit
# type: matrix
# rows: 11
# columns: 3
 275 2.418855843168758 1.54898449460778
 285 8.715297322467112 2.908970487601602
 295 23.00013618656378 4.608338309111956
 305 44.4584775047505 6.153857064038441
 315 62.94405869751431 7.052484924700458
 325 65.27259500849534 7.146389961233469
 335 49.57731396255206 6.433061513003007
 345 27.581068485635 5.004533014138686
 355 11.23867618936227 3.289019618021629
 365 3.354248303971959 1.821193298826248
 375 0.7332485923608707 0.8552522516974392
