# Created by Octave 3.2.4, Thu May 17 14:29:36 2012 CEST <mu@Martin-HP>
# name: stahl3_plot
# type: matrix
# rows: 31
# columns: 3
 0.0006250000000000001 1.604444444444444 0.106962962962963
 0.0006250000000000001 1.44 0.07199999999999999
 0.0006250000000000001 1.521111111111111 0.05070370370370371
 0.0006250000000000001 1.625625 0.040640625
 0.0006250000000000001 1.44 0.0288
 0.0025 2.56 0.1706666666666666
 0.0025 2.480625 0.12403125
 0.0025 2.613611111111111 0.08712037037037036
 0.0025 2.60015625 0.06500390625000001
 0.0025 2.6244 0.05248799999999999
 0.005625 3.867777777777778 0.2578518518518519
 0.005625 4.2025 0.210125
 0.005625 4.41 0.147
 0.005625 4.41 0.11025
 0.005625 4.494400000000001 0.08988800000000002
 0.01 6.760000000000001 0.4506666666666667
 0.01 6.890625 0.34453125
 0.01 6.846944444444444 0.2282314814814815
 0.01 6.890625 0.172265625
 0.01 6.864400000000001 0.137288
 0 1.21 0.04840000000000001
 0 1.173611111111111 0.03912037037037037
 0 1.178775510204082 0.03367930029154519
 0 1.18265625 0.02956640625
 0 1.185679012345679 0.02634842249657065
 0 1.2544 0.025088
 0 1.190082644628099 0.02163786626596544
 0 1.21 0.02016666666666667
 0 1.193136094674556 0.01835593991807009
 0 1.163316326530612 0.01661880466472303
 0 1.195377777777778 0.01593837037037037
