00:00	19.8
00:30	19.9
01:12	19.9
02:01	19.9
02:40	20.0
04:11	19.9
04:52	20.0
05:46	23.0
05:50	24.0
06:00	24.3
06:09	24.0
06:16	24.9
06:23	25.6
06:32	26.4
06:39	27.2
06:47	27.9
06:58	28.7
07:09	29.4
07:18	29.9
07:26	30.5
07:33	30.7
07:39	31.0
07:50	31.5
08:57	33.1
08:01	31.8
08:09	32.4
08:21	32.4
08:32	32.5
08:44	32.6
09:27	33.5
09:59	33.8
10:21	34.0
10:43	34.0
11:41	34.2
13:12	34.2
13:58	34.1
14:54	34.0
15:46	33.9
